"activity" "subject" "variable" "mean"
"Walking" 13 "bodyAccJerkZStd" -0.374633172105263
"Walking" 13 "bodyGyroXMean" -0.0174207634701754
"Walking" 13 "bodyGyroYMean" -0.0798472502663158
"Walking" 13 "bodyGyroZMean" 0.0784205641252632
"Walking" 13 "bodyGyroXStd" -0.376059914210526
"Walking" 13 "bodyGyroYStd" -0.290023550315789
"Walking" 13 "bodyGyroZStd" -0.363369948070175
"Walking" 13 "bodyGyroJerkXMean" -0.0966598593263158
"Walking" 13 "bodyGyroJerkYMean" -0.0319849271912281
"Walking" 13 "bodyGyroJerkZMean" -0.0636693233473684
"Walking" 13 "bodyGyroJerkXStd" -0.216812065298246
"Walking" 13 "bodyGyroJerkYStd" -0.35776089977193
"Walking" 13 "bodyGyroJerkZStd" -0.341765824491228
"Walking" 13 "bodyAccMagMean" -0.135643867842105
"Walking" 13 "bodyAccMagStd" -0.292546377017544
"Walking" 13 "gravityAccMagMean" -0.135643867842105
"Walking" 13 "gravityAccMagStd" -0.292546377017544
"Walking" 13 "bodyAccJerkMagMean" -0.133205034736842
"Walking" 13 "bodyAccJerkMagStd" -0.131788528797719
"Walking" 13 "bodyGyroMagMean" -0.218669558421053
"Walking" 13 "bodyGyroMagStd" -0.253240071964912
"Walking" 13 "bodyGyroJerkMagMean" -0.303508210175439
"Walking" 13 "bodyGyroJerkMagStd" -0.322118379807018
"Walking" 13 "bodyBodyAccJerkMagMean" -0.15211150075614
"Walking" 13 "bodyBodyAccJerkMagStd" -0.113591923723684
"Walking" 13 "bodyBodyGyroMagMean" -0.267472373877193
"Walking" 13 "bodyBodyGyroMagStd" -0.379951835438597
"Walking" 13 "bodyBodyGyroJerkMagMean" -0.338527133789474
"Walking" 13 "bodyBodyGyroJerkMagStd" -0.349285611070175
"Walking" 14 "bodyAccXMean" 0.271959598644068
"Walking" 14 "bodyAccYMean" -0.0217785380966102
"Walking" 14 "bodyAccZMean" -0.106756369135593
"Walking" 14 "bodyAccXStd" -0.402639098135593
"Walking" 14 "bodyAccYStd" -0.0536126686650847
"Walking" 14 "bodyAccZStd" 0.0518841040022034
"Walking" 14 "gravityAccXMean" 0.802973961525424
"Walking" 14 "gravityAccYMean" -0.270314822881356
"Walking" 14 "gravityAccZMean" -0.422495268474576
"Walking" 14 "gravityAccXStd" -0.974816884237288
"Walking" 14 "gravityAccYStd" -0.954455935762712
"Walking" 14 "gravityAccZStd" -0.947516969830508
"Walking" 14 "bodyAccJerkXMean" 0.0720877913452542
"Walking" 14 "bodyAccJerkYMean" 0.024116023559322
"Walking" 14 "bodyAccJerkZMean" 0.0199723036949153
"Walking" 14 "bodyAccJerkXStd" -0.454497019661017
"Walking" 14 "bodyAccJerkYStd" -0.344339569152542
"Walking" 14 "bodyAccJerkZStd" -0.472791088644068
"Walking" 14 "bodyGyroXMean" -0.00347655062271186
"Walking" 14 "bodyGyroYMean" -0.0829682847966102
"Walking" 14 "bodyGyroZMean" 0.0513222717627119
"Walking" 14 "bodyGyroXStd" -0.60038822220339
"Walking" 14 "bodyGyroYStd" -0.0148392604279661
"Walking" 14 "bodyGyroZStd" -0.12609080020339
"Walking" 14 "bodyGyroJerkXMean" -0.110656054802153
"Walking" 14 "bodyGyroJerkYMean" -0.0438969529084746
"Walking" 14 "bodyGyroJerkZMean" -0.0388825919508475
"Walking" 14 "bodyGyroJerkXStd" -0.571759911525424
"Walking" 14 "bodyGyroJerkYStd" -0.536737701694915
"Walking" 14 "bodyGyroJerkZStd" -0.497187687966102
"Walking" 14 "bodyAccMagMean" -0.144404671779661
"Walking" 14 "bodyAccMagStd" -0.36380562779661
"Walking" 14 "gravityAccMagMean" -0.144404671779661
"Walking" 14 "gravityAccMagStd" -0.36380562779661
"Walking" 14 "bodyAccJerkMagMean" -0.377293155084746
"Walking" 14 "bodyAccJerkMagStd" -0.439746918474576
"Walking" 14 "bodyGyroMagMean" -0.137208741864407
"Walking" 14 "bodyGyroMagStd" -0.201401930542373
"Walking" 14 "bodyGyroJerkMagMean" -0.519895046779661
"Walking" 14 "bodyGyroJerkMagStd" -0.606103313898305
"Walking" 14 "bodyBodyAccJerkMagMean" -0.431591453389831
"Walking" 14 "bodyBodyAccJerkMagStd" -0.453426008983051
"Walking" 14 "bodyBodyGyroMagMean" -0.311386449661017
"Walking" 14 "bodyBodyGyroMagStd" -0.265504551525424
"Walking" 14 "bodyBodyGyroJerkMagMean" -0.591036936101695
"Walking" 14 "bodyBodyGyroJerkMagStd" -0.65567766220339
"Walking" 15 "bodyAccXMean" 0.273899207962963
"Walking" 15 "bodyAccYMean" -0.0170809740090741
"Walking" 15 "bodyAccZMean" -0.107621819518519
"Walking" 15 "bodyAccXStd" -0.327961801111111
"Walking" 15 "bodyAccYStd" 0.138912923691296
"Walking" 15 "bodyAccZStd" -0.518932634814815
"Walking" 15 "gravityAccXMean" 0.951524391481481
"Walking" 15 "gravityAccYMean" -0.233918282592593
"Walking" 15 "gravityAccZMean" 0.0757356734814815
"Walking" 15 "gravityAccXStd" -0.978397287962963
"Walking" 15 "gravityAccYStd" -0.971056501481481
"Walking" 15 "gravityAccZStd" -0.95805876537037
"Walking" 15 "bodyAccJerkXMean" 0.0897770721666667
"Walking" 15 "bodyAccJerkYMean" 0.00890588563518519
"Walking" 15 "bodyAccJerkZMean" 0.000658706162574074
"Walking" 15 "bodyAccJerkXStd" -0.373217585
"Walking" 15 "bodyAccJerkYStd" -0.0319265467387037
"Walking" 15 "bodyAccJerkZStd" -0.686268420555556
"Walking" 15 "bodyGyroXMean" -0.0554883847662963
"Walking" 15 "bodyGyroYMean" -0.06124278833
"Walking" 15 "bodyGyroZMean" 0.0842484921022222
"Walking" 15 "bodyGyroXStd" -0.329624620185185
"Walking" 15 "bodyGyroYStd" -0.420865007777778
"Walking" 15 "bodyGyroZStd" -0.48653265537037
"Walking" 15 "bodyGyroJerkXMean" -0.0776692754648148
"Walking" 15 "bodyGyroJerkYMean" -0.0552536572125926
"Walking" 15 "bodyGyroJerkZMean" -0.0510976492333333
"Walking" 15 "bodyGyroJerkXStd" -0.283767987222222
"Walking" 15 "bodyGyroJerkYStd" -0.702402935925926
"Walking" 15 "bodyGyroJerkZStd" -0.591668608148148
"Walking" 15 "bodyAccMagMean" -0.186514650759259
"Walking" 15 "bodyAccMagStd" -0.323878324074074
"Walking" 15 "gravityAccMagMean" -0.186514650759259
"Walking" 15 "gravityAccMagStd" -0.323878324074074
"Walking" 15 "bodyAccJerkMagMean" -0.320129322962963
"Walking" 15 "bodyAccJerkMagStd" -0.310071425166667
"Walking" 15 "bodyGyroMagMean" -0.243711124444444
"Walking" 15 "bodyGyroMagStd" -0.425798469148148
"Walking" 15 "bodyGyroJerkMagMean" -0.543979500555556
"Walking" 15 "bodyGyroJerkMagStd" -0.63778595537037
"Walking" 15 "bodyBodyAccJerkMagMean" -0.289753952407407
"Walking" 15 "bodyBodyAccJerkMagStd" -0.342411927851852
"Walking" 15 "bodyBodyGyroMagMean" -0.489166383703704
"Walking" 15 "bodyBodyGyroMagStd" -0.481750218518519
"Walking" 15 "bodyBodyGyroJerkMagMean" -0.645075178148148
"Walking" 15 "bodyBodyGyroJerkMagStd" -0.654010147222222
"Walking" 16 "bodyAccXMean" 0.276023564509804
"Walking" 16 "bodyAccYMean" -0.0204286929452941
"Walking" 16 "bodyAccZMean" -0.108804049803922
"Walking" 16 "bodyAccXStd" -0.404692523921569
"Walking" 16 "bodyAccYStd" -0.314569762352941
"Walking" 16 "bodyAccZStd" -0.159799790235294
"Walking" 16 "gravityAccXMean" 0.925981326078431
"Walking" 16 "gravityAccYMean" -0.0668246472745098
"Walking" 16 "gravityAccZMean" -0.217351194313725
"Walking" 16 "gravityAccXStd" -0.982469595490196
"Walking" 16 "gravityAccYStd" -0.973784841960784
"Walking" 16 "gravityAccZStd" -0.961387254313726
"Walking" 16 "bodyAccJerkXMean" 0.0770223771764706
"Walking" 16 "bodyAccJerkYMean" 0.00968444678235294
"Walking" 16 "bodyAccJerkZMean" 0.00360803282352941
"Walking" 16 "bodyAccJerkXStd" -0.396223738431373
"Walking" 16 "bodyAccJerkYStd" -0.425563858627451
"Walking" 16 "bodyAccJerkZStd" -0.44025821745098
"Walking" 16 "bodyGyroXMean" -0.0151721912792157
"Walking" 16 "bodyGyroYMean" -0.0695955689607843
"Walking" 16 "bodyGyroZMean" 0.0818650735686274
"Walking" 16 "bodyGyroXStd" -0.654171847058823
"Walking" 16 "bodyGyroYStd" -0.612593634117647
"Walking" 16 "bodyGyroZStd" -0.365489530588235
"Walking" 16 "bodyGyroJerkXMean" -0.110917348282353
"Walking" 16 "bodyGyroJerkYMean" -0.0433876843176471
"Walking" 16 "bodyGyroJerkZMean" -0.0532986670705882
"Walking" 16 "bodyGyroJerkXStd" -0.675889722745098
"Walking" 16 "bodyGyroJerkYStd" -0.712237752941177
"Walking" 16 "bodyGyroJerkZStd" -0.571264779411765
"Walking" 16 "bodyAccMagMean" -0.258766694117647
"Walking" 16 "bodyAccMagStd" -0.47180926745098
"Walking" 16 "gravityAccMagMean" -0.258766694117647
"Walking" 16 "gravityAccMagStd" -0.47180926745098
"Walking" 16 "bodyAccJerkMagMean" -0.363144483529412
"Walking" 16 "bodyAccJerkMagStd" -0.403386563921569
"Walking" 16 "bodyGyroMagMean" -0.485931932745098
"Walking" 16 "bodyGyroMagStd" -0.665078404313725
"Walking" 16 "bodyGyroJerkMagMean" -0.671541834117647
"Walking" 16 "bodyGyroJerkMagStd" -0.722808438431373
"Walking" 16 "bodyBodyAccJerkMagMean" -0.378278490588235
"Walking" 16 "bodyBodyAccJerkMagStd" -0.441447754509804
"Walking" 16 "bodyBodyGyroMagMean" -0.669228540784314
"Walking" 16 "bodyBodyGyroMagStd" -0.721137001568627
"Walking" 16 "bodyBodyGyroJerkMagMean" -0.72068229
"Walking" 16 "bodyBodyGyroJerkMagStd" -0.745726853921569
"Walking" 17 "bodyAccXMean" 0.272341855245902
"Walking" 17 "bodyAccYMean" -0.0184875403339344
"Walking" 17 "bodyAccZMean" -0.109792122032787
"Walking" 17 "bodyAccXStd" -0.31950017295082
"Walking" 17 "bodyAccYStd" -0.0175797885542623
"Walking" 17 "bodyAccZStd" -0.265824489180328
"Walking" 17 "gravityAccXMean" 0.92811236852459
"Walking" 17 "gravityAccYMean" -0.179927382704918
"Walking" 17 "gravityAccZMean" -0.190265949622951
"Walking" 17 "gravityAccXStd" -0.980983351639344
"Walking" 17 "gravityAccYStd" -0.968613202622951
"Walking" 17 "gravityAccZStd" -0.956903248196721
"Walking" 17 "bodyAccJerkXMean" 0.0773188580032787
"Walking" 17 "bodyAccJerkYMean" 0.0130098548360656
"Walking" 17 "bodyAccJerkZMean" 0.0243753334442623
"Walking" 17 "bodyAccJerkXStd" -0.355492635409836
"Walking" 17 "bodyAccJerkYStd" -0.0935385034
"Walking" 17 "bodyAccJerkZStd" -0.534303311639344
"Walking" 17 "bodyGyroXMean" -0.00922265519180328
"Walking" 17 "bodyGyroYMean" -0.0839773343770492
"Walking" 17 "bodyGyroZMean" 0.0757132656704918
"Walking" 17 "bodyGyroXStd" -0.47981351295082
"Walking" 17 "bodyGyroYStd" -0.454932903934426
"Walking" 17 "bodyGyroZStd" -0.386044435409836
"Walking" 17 "bodyGyroJerkXMean" -0.109959237927869
"Walking" 17 "bodyGyroJerkYMean" -0.0379251328622951
"Walking" 17 "bodyGyroJerkZMean" -0.0513807166754098
"Walking" 17 "bodyGyroJerkXStd" -0.431296148196721
"Walking" 17 "bodyGyroJerkYStd" -0.560203489016393
"Walking" 17 "bodyGyroJerkZStd" -0.524422887377049
"Walking" 17 "bodyAccMagMean" -0.151151487704918
"Walking" 17 "bodyAccMagStd" -0.461837866885246
"Walking" 17 "gravityAccMagMean" -0.151151487704918
"Walking" 17 "gravityAccMagStd" -0.461837866885246
"Walking" 17 "bodyAccJerkMagMean" -0.301093269180328
"Walking" 17 "bodyAccJerkMagStd" -0.275672786229508
"Walking" 17 "bodyGyroMagMean" -0.335009836885246
"Walking" 17 "bodyGyroMagStd" -0.522494763606557
"Walking" 17 "bodyGyroJerkMagMean" -0.517167440655738
"Walking" 17 "bodyGyroJerkMagStd" -0.53970849147541
"Walking" 17 "bodyBodyAccJerkMagMean" -0.335938891803279
"Walking" 17 "bodyBodyAccJerkMagStd" -0.211231860180328
"Walking" 17 "bodyBodyGyroMagMean" -0.518618058688525
"Walking" 17 "bodyBodyGyroMagStd" -0.615320077704918
"Walking" 17 "bodyBodyGyroJerkMagMean" -0.582711859672131
"Walking" 17 "bodyBodyGyroJerkMagStd" -0.520385479180328
"Walking" 18 "bodyAccXMean" 0.273887758571429
"Walking" 18 "bodyAccYMean" -0.0178023631866071
"Walking" 18 "bodyAccZMean" -0.104218315464286
"Walking" 18 "bodyAccXStd" -0.37600552125
"Walking" 18 "bodyAccYStd" -0.227005874892857
"Walking" 18 "bodyAccZStd" -0.428348061071429
"Walking" 18 "gravityAccXMean" 0.92386524875
"Walking" 18 "gravityAccYMean" -0.254317085892857
"Walking" 18 "gravityAccZMean" -0.0609313415892857
"Walking" 18 "gravityAccXStd" -0.983010882678571
"Walking" 18 "gravityAccYStd" -0.975311658928571
"Walking" 18 "gravityAccZStd" -0.97248384875
"Walking" 18 "bodyAccJerkXMean" 0.0767524278392857
"Walking" 18 "bodyAccJerkYMean" 0.0282745481892857
"Walking" 18 "bodyAccJerkZMean" 0.010685091
"Walking" 18 "bodyAccJerkXStd" -0.368056913928571
"Walking" 18 "bodyAccJerkYStd" -0.320158763392857
"Walking" 18 "bodyAccJerkZStd" -0.633325860714286
"Walking" 18 "bodyGyroXMean" -0.0399399716026786
"Walking" 18 "bodyGyroYMean" -0.0613727362975
"Walking" 18 "bodyGyroZMean" 0.0944718394625
"Walking" 18 "bodyGyroXStd" -0.7044397775
"Walking" 18 "bodyGyroYStd" -0.496431539642857
"Walking" 18 "bodyGyroZStd" -0.511417204821429
"Walking" 18 "bodyGyroJerkXMean" -0.0966435295642857
"Walking" 18 "bodyGyroJerkYMean" -0.0433771125875
"Walking" 18 "bodyGyroJerkZMean" -0.0502631568175
"Walking" 18 "bodyGyroJerkXStd" -0.578133968392857
"Walking" 18 "bodyGyroJerkYStd" -0.694925789464286
"Walking" 18 "bodyGyroJerkZStd" -0.663259579285714
"Walking" 18 "bodyAccMagMean" -0.287908078035714
"Walking" 18 "bodyAccMagStd" -0.460346465357143
"Walking" 18 "gravityAccMagMean" -0.287908078035714
"Walking" 18 "gravityAccMagStd" -0.460346465357143
"Walking" 18 "bodyAccJerkMagMean" -0.379269262142857
"Walking" 18 "bodyAccJerkMagStd" -0.42541866125
"Walking" 18 "bodyGyroMagMean" -0.500471147857143
"Walking" 18 "bodyGyroMagStd" -0.60851009125
"Walking" 18 "bodyGyroJerkMagMean" -0.636485896964286
"Walking" 18 "bodyGyroJerkMagStd" -0.726591779107143
"Walking" 18 "bodyBodyAccJerkMagMean" -0.41403775125
"Walking" 18 "bodyBodyAccJerkMagStd" -0.444453486071429
"Walking" 18 "bodyBodyGyroMagMean" -0.620331394285714
"Walking" 18 "bodyBodyGyroMagStd" -0.668908146607143
"Walking" 18 "bodyBodyGyroJerkMagMean" -0.710596311071429
"Walking" 18 "bodyBodyGyroJerkMagStd" -0.769408385535714
"Walking" 19 "bodyAccXMean" 0.273931172307692
"Walking" 19 "bodyAccYMean" -0.0191773587903846
"Walking" 19 "bodyAccZMean" -0.122736673192308
"Walking" 19 "bodyAccXStd" -0.0489049407963462
"Walking" 19 "bodyAccYStd" 0.181801561185577
"Walking" 19 "bodyAccZStd" -0.13947794235
"Walking" 19 "gravityAccXMean" 0.935222559230769
"Walking" 19 "gravityAccYMean" -0.2233381
"Walking" 19 "gravityAccZMean" -0.0898428797307692
"Walking" 19 "gravityAccXStd" -0.9698614625
"Walking" 19 "gravityAccYStd" -0.958651200384615
"Walking" 19 "gravityAccZStd" -0.929187930961539
"Walking" 19 "bodyAccJerkXMean" 0.0822246284461538
"Walking" 19 "bodyAccJerkYMean" 0.0144113482019523
"Walking" 19 "bodyAccJerkZMean" -0.0327528722288462
"Walking" 19 "bodyAccJerkXStd" 0.110306729315577
"Walking" 19 "bodyAccJerkYStd" 0.0809271194038462
"Walking" 19 "bodyAccJerkZStd" -0.179390497475
"Walking" 19 "bodyGyroXMean" -0.0274970979894231
"Walking" 19 "bodyGyroYMean" -0.0751569333730769
"Walking" 19 "bodyGyroZMean" 0.0798106981923077
"Walking" 19 "bodyGyroXStd" -0.0264357957923077
"Walking" 19 "bodyGyroYStd" -0.114406108840577
"Walking" 19 "bodyGyroZStd" -0.104202986482692
"Walking" 19 "bodyGyroJerkXMean" -0.0832353261384615
"Walking" 19 "bodyGyroJerkYMean" -0.0307128442115385
"Walking" 19 "bodyGyroJerkZMean" -0.0603091962115385
"Walking" 19 "bodyGyroJerkXStd" 0.0801186523134615
"Walking" 19 "bodyGyroJerkYStd" -0.291594827626923
"Walking" 19 "bodyGyroJerkZStd" -0.213494065344231
"Walking" 19 "bodyAccMagMean" 0.0648173438653846
"Walking" 19 "bodyAccMagStd" -0.0993927171359615
"Walking" 19 "gravityAccMagMean" 0.0648173438653846
"Walking" 19 "gravityAccMagStd" -0.0993927171359615
"Walking" 19 "bodyAccJerkMagMean" 0.109450990201923
"Walking" 19 "bodyAccJerkMagStd" 0.0356558788076923
"Walking" 19 "bodyGyroMagMean" 0.100045071430769
"Walking" 19 "bodyGyroMagStd" -0.0218463165461538
"Walking" 19 "bodyGyroJerkMagMean" -0.164699977592308
"Walking" 19 "bodyGyroJerkMagStd" -0.271487480103846
"Walking" 19 "bodyBodyAccJerkMagMean" 0.0730179928688462
"Walking" 19 "bodyBodyAccJerkMagStd" -0.0222869586038462
"Walking" 19 "bodyBodyGyroMagMean" -0.0952460452365385
"Walking" 19 "bodyBodyGyroMagStd" -0.141598402309615
"Walking" 19 "bodyBodyGyroJerkMagMean" -0.262442822846154
"Walking" 19 "bodyBodyGyroJerkMagStd" -0.336148733
"Walking" 20 "bodyAccXMean" 0.272589336470588
"Walking" 20 "bodyAccYMean" -0.021199992245098
"Walking" 20 "bodyAccZMean" -0.113539477098039
"Walking" 20 "bodyAccXStd" -0.208342792019608
"Walking" 20 "bodyAccYStd" 0.489771808627451
"Walking" 20 "bodyAccZStd" -0.228734217372549
"Walking" 20 "gravityAccXMean" 0.899965205686274
"Walking" 20 "gravityAccYMean" -0.344443913137255
"Walking" 20 "gravityAccZMean" -0.035130214
"Walking" 20 "gravityAccXStd" -0.970327266470588
"Walking" 20 "gravityAccYStd" -0.962003383529412
"Walking" 20 "gravityAccZStd" -0.953850439607843
"Walking" 20 "bodyAccJerkXMean" 0.0841234323137255
"Walking" 20 "bodyAccJerkYMean" -0.0210619558882353
"Walking" 20 "bodyAccJerkZMean" 0.00634457223529412
"Walking" 20 "bodyAccJerkXStd" -0.090645041854902
"Walking" 20 "bodyAccJerkYStd" 0.244310894098039
"Walking" 20 "bodyAccJerkZStd" -0.387664584313725
"Walking" 20 "bodyGyroXMean" -0.0234104225980392
"Walking" 20 "bodyGyroYMean" -0.074105054612549
"Walking" 20 "bodyGyroZMean" 0.0851359929294118
"Walking" 20 "bodyGyroXStd" -0.23294061427451
"Walking" 20 "bodyGyroYStd" 0.0858321519372549
"Walking" 20 "bodyGyroZStd" -0.165748467372549
"Walking" 20 "bodyGyroJerkXMean" -0.0679992365372549
"Walking" 20 "bodyGyroJerkYMean" -0.0514175758627451
"Walking" 20 "bodyGyroJerkZMean" -0.0549273707529412
"Walking" 20 "bodyGyroJerkXStd" -0.253227445431373
"Walking" 20 "bodyGyroJerkYStd" -0.127554090666667
"Walking" 20 "bodyGyroJerkZStd" -0.22704432732549
"Walking" 20 "bodyAccMagMean" 0.039402280578902
"Walking" 20 "bodyAccMagStd" -0.156930391921569
"Walking" 20 "gravityAccMagMean" 0.039402280578902
"Walking" 20 "gravityAccMagStd" -0.156930391921569
"Walking" 20 "bodyAccJerkMagMean" -0.0429359302764706
"Walking" 20 "bodyAccJerkMagStd" 0.0210765716843137
"Walking" 20 "bodyGyroMagMean" 0.0686275147882353
"Walking" 20 "bodyGyroMagStd" -0.0367853189588235
"Walking" 20 "bodyGyroJerkMagMean" -0.194893253196078
"Walking" 20 "bodyGyroJerkMagStd" -0.149864146847059
"Walking" 20 "bodyBodyAccJerkMagMean" 0.0545269493972549
"Walking" 20 "bodyBodyAccJerkMagStd" -0.0310650270227451
"Walking" 20 "bodyBodyGyroMagMean" -0.0520065599062745
"Walking" 20 "bodyBodyGyroMagStd" -0.196210236058824
"Walking" 20 "bodyBodyGyroJerkMagMean" -0.180365335498431
"Walking" 20 "bodyBodyGyroJerkMagStd" -0.171975765239216
"Walking" 21 "bodyAccXMean" 0.279183526730769
"Walking" 21 "bodyAccYMean" -0.0181610317526923
"Walking" 21 "bodyAccZMean" -0.104319332403846
"Walking" 21 "bodyAccXStd" -0.297814843538462
"Walking" 21 "bodyAccYStd" 0.0540880509209615
"Walking" 21 "bodyAccZStd" -0.16868872575
"Walking" 21 "gravityAccXMean" 0.862524800961538
"Walking" 21 "gravityAccYMean" -0.370984549423077
"Walking" 21 "gravityAccZMean" -0.220947960192308
"Walking" 21 "gravityAccXStd" -0.969576355384615
"Walking" 21 "gravityAccYStd" -0.964144520576923
"Walking" 21 "gravityAccZStd" -0.974939388076923
"Walking" 21 "bodyAccJerkXMean" 0.0782251820211538
"Walking" 21 "bodyAccJerkYMean" 0.00235197553846154
"Walking" 21 "bodyAccJerkZMean" -0.0101813421307692
"Walking" 21 "bodyAccJerkXStd" -0.114888873837692
"Walking" 21 "bodyAccJerkYStd" -0.0347143855729423
"Walking" 21 "bodyAccJerkZStd" -0.425142604807692
"Walking" 21 "bodyGyroXMean" -0.0459323393842308
"Walking" 21 "bodyGyroYMean" -0.0590294439942308
"Walking" 21 "bodyGyroZMean" 0.0983715930038462
"Walking" 21 "bodyGyroXStd" -0.432232883846154
"Walking" 21 "bodyGyroYStd" -0.397892316730769
"Walking" 21 "bodyGyroZStd" -0.311875599423077
"Walking" 21 "bodyGyroJerkXMean" -0.0868767709153846
"Walking" 21 "bodyGyroJerkYMean" -0.0515650260576923
"Walking" 21 "bodyGyroJerkZMean" -0.0621192104076923
"Walking" 21 "bodyGyroJerkXStd" -0.238908311384615
"Walking" 21 "bodyGyroJerkYStd" -0.482854309807692
"Walking" 21 "bodyGyroJerkZStd" -0.494927657115385
"Walking" 21 "bodyAccMagMean" -0.123455661519231
"Walking" 21 "bodyAccMagStd" -0.299709752173077
"Walking" 21 "gravityAccMagMean" -0.123455661519231
"Walking" 21 "gravityAccMagStd" -0.299709752173077
"Walking" 21 "bodyAccJerkMagMean" -0.148138991523077
"Walking" 21 "bodyAccJerkMagStd" -0.0838487968942308
"Walking" 21 "bodyGyroMagMean" -0.284775644807692
"Walking" 21 "bodyGyroMagStd" -0.408304434423077
"Walking" 21 "bodyGyroJerkMagMean" -0.426930725
"Walking" 21 "bodyGyroJerkMagStd" -0.450369988846154
"Walking" 21 "bodyBodyAccJerkMagMean" -0.144009889665385
"Walking" 21 "bodyBodyAccJerkMagStd" -0.0186734409634615
"Walking" 21 "bodyBodyGyroMagMean" -0.409516081153846
"Walking" 21 "bodyBodyGyroMagStd" -0.512249343076923
"Walking" 21 "bodyBodyGyroJerkMagMean" -0.4995972025
"Walking" 21 "bodyBodyGyroJerkMagStd" -0.429323466346154
"Walking" 22 "bodyAccXMean" 0.27886459
"Walking" 22 "bodyAccYMean" -0.0167213607957174
"Walking" 22 "bodyAccZMean" -0.107112510934783
"Walking" 22 "bodyAccXStd" -0.00865921919565217
"Walking" 22 "bodyAccYStd" 0.100384246321739
"Walking" 22 "bodyAccZStd" -0.213351968804348
"Walking" 22 "gravityAccXMean" 0.936096410434783
"Walking" 22 "gravityAccYMean" -0.259644937173913
"Walking" 22 "gravityAccZMean" 0.0233780056086957
"Walking" 22 "gravityAccXStd" -0.969643448043478
"Walking" 22 "gravityAccYStd" -0.963639340217391
"Walking" 22 "gravityAccZStd" -0.955147847391304
"Walking" 22 "bodyAccJerkXMean" 0.0627777634002174
"Walking" 22 "bodyAccJerkYMean" 0.0356746339782609
"Walking" 22 "bodyAccJerkZMean" 0.00443691445434783
"Walking" 22 "bodyAccJerkXStd" 0.0358787094391304
"Walking" 22 "bodyAccJerkYStd" 0.225542290191304
"Walking" 22 "bodyAccJerkZStd" -0.313155902608696
"Walking" 22 "bodyGyroXMean" 0.0007771571
"Walking" 22 "bodyGyroYMean" -0.0960880731804348
"Walking" 22 "bodyGyroZMean" 0.0775266594847826
"Walking" 22 "bodyGyroXStd" -0.318537865869565
"Walking" 22 "bodyGyroYStd" -0.486322106521739
"Walking" 22 "bodyGyroZStd" -0.151439515130435
"Walking" 22 "bodyGyroJerkXMean" -0.132977562363043
"Walking" 22 "bodyGyroJerkYMean" -0.0321910702173913
"Walking" 22 "bodyGyroJerkZMean" -0.0569812455608696
"Walking" 22 "bodyGyroJerkXStd" -0.226656401521739
"Walking" 22 "bodyGyroJerkYStd" -0.651875468913043
"Walking" 22 "bodyGyroJerkZStd" -0.234278150891304
"Walking" 22 "bodyAccMagMean" 0.0722419121669565
"Walking" 22 "bodyAccMagStd" -0.161591787478261
"Walking" 22 "gravityAccMagMean" 0.0722419121669565
"Walking" 22 "gravityAccMagStd" -0.161591787478261
"Walking" 22 "bodyAccJerkMagMean" 0.02291996735
"Walking" 22 "bodyAccJerkMagStd" 0.111532924945652
"Walking" 22 "bodyGyroMagMean" -0.210608043717391
"Walking" 22 "bodyGyroMagStd" -0.390775683913043
"Walking" 22 "bodyGyroJerkMagMean" -0.461999528913043
"Walking" 22 "bodyGyroJerkMagStd" -0.503106312391304
"Walking" 22 "bodyBodyAccJerkMagMean" 0.0659727285
"Walking" 22 "bodyBodyAccJerkMagStd" 0.158286745226087
"Walking" 22 "bodyBodyGyroMagMean" -0.438378722826087
"Walking" 22 "bodyBodyGyroMagStd" -0.464019127391304
"Walking" 22 "bodyBodyGyroJerkMagMean" -0.553946121521739
"Walking" 22 "bodyBodyGyroJerkMagStd" -0.476405270434783
"Walking" 23 "bodyAccXMean" 0.273211884237288
"Walking" 23 "bodyAccYMean" -0.0183618711932203
"Walking" 23 "bodyAccZMean" -0.113382994084746
"Walking" 23 "bodyAccXStd" -0.313521773389831
"Walking" 23 "bodyAccYStd" -0.119020586510678
"Walking" 23 "bodyAccZStd" 0.164220685383051
"Walking" 23 "gravityAccXMean" 0.939809688644068
"Walking" 23 "gravityAccYMean" -0.16176137
"Walking" 23 "gravityAccZMean" -0.160763360338983
"Walking" 23 "gravityAccXStd" -0.977230903898305
"Walking" 23 "gravityAccYStd" -0.966550706949153
"Walking" 23 "gravityAccZStd" -0.932981341864407
"Walking" 23 "bodyAccJerkXMean" 0.0987319085964407
"Walking" 23 "bodyAccJerkYMean" 0.0148955926864407
"Walking" 23 "bodyAccJerkZMean" -0.00190810641525424
"Walking" 23 "bodyAccJerkXStd" -0.229328122305085
"Walking" 23 "bodyAccJerkYStd" -0.0805017337711864
"Walking" 23 "bodyAccJerkZStd" -0.0293115056033898
"Walking" 23 "bodyGyroXMean" -0.0631156870355932
"Walking" 23 "bodyGyroYMean" -0.0640197920966102
"Walking" 23 "bodyGyroZMean" 0.10770045065339
"Walking" 23 "bodyGyroXStd" -0.494322648644068
"Walking" 23 "bodyGyroYStd" 0.25945722920339
"Walking" 23 "bodyGyroZStd" -0.209634887972881
"Walking" 23 "bodyGyroJerkXMean" -0.0578128239067797
"Walking" 23 "bodyGyroJerkYMean" -0.0516704755661017
"Walking" 23 "bodyGyroJerkZMean" -0.0903002524369492
"Walking" 23 "bodyGyroJerkXStd" -0.363969434576271
